"","X","screen_name","username","user_id","tweet_id","tweet_url","timestamp","timestamp_epochs","text","text_html","links","hashtags","has_media","img_urls","video_url","likes","retweets","replies","is_replied","is_reply_to","parent_tweet_id","reply_to_users","data$tweet_id"
"21",20,"JPoNYC","JPo",584225786,1237537933961248768,"/JPoNYC/status/1237537933961248769","2020-03-11 00:36:50",1583887010,"Got this beautiful shot earlier this week. this #CoronaVirus is testing us. As the virus spreads So Does Xenophobia and Anti-Asian Racism. . Educate yourself with the facts. The virus is not a reason to be racist. But so many ppl are.  pic.twitter.com/9HMJtKdWYZ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Got this beautiful shot earlier this week. this <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CoronaVirus?src=hash""><s>#</s><b>CoronaVirus</b></a> is testing us. As the <strong>virus</strong> spreads So Does Xenophobia and <strong>Anti</strong>-<strong>Asian</strong> Racism. . Educate yourself with the facts. The <strong>virus</strong> is not a reason to be racist. But so many ppl are. <img alt=""🙅🏻‍♀️"" aria-label=""Emoji: Woman gesturing not ok (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f645-1f3fb-200d-2640-fe0f.png"" title=""Woman gesturing not ok (light skin tone)""/> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9HMJtKdWYZ"">pic.twitter.com/9HMJtKdWYZ</a></p>","[]","['CoronaVirus']","True","['https://pbs.twimg.com/media/ESyeLZuUwAIWoDQ.jpg']",NA,0,0,0,"False","False",NA,"[]",1237537933961248768
"22",21,"HeartMountainWY","Heart Mountain Wyoming Foundation",509149833,1242530339240755200,"/HeartMountainWY/status/1242530339240755200","2020-03-24 19:14:52",1585077292,".@GeorgeTakei says he's troubled by the continued use of the term Chinese virus to describe COVID-19, because it brings back the kind of anti-Asian racism that led him to be incarcerated. ""We have a long history of anti-Asian hatred in this country.""
https://www.nbcnews.com/news/asian-america/george-takei-said-he-s-chilled-trump-s-use-phrase-n1167206 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""237845487"" dir=""ltr"" href=""/GeorgeTakei""><s>@</s><b>GeorgeTakei</b></a> says he's troubled by the continued use of the term Chinese <strong>virus</strong> to describe COVID-19, because it brings back the kind of <strong>anti</strong>-<strong>Asian</strong> racism that led him to be incarcerated. ""We have a long history of <strong>anti</strong>-<strong>Asian</strong> hatred in this country.""
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.nbcnews.com/news/asian-america/george-takei-said-he-s-chilled-trump-s-use-phrase-n1167206"" dir=""ltr"" href=""https://t.co/o3pUMLtkHR"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.nbcnews.com/news/asian-america/george-takei-said-he-s-chilled-trump-s-use-phrase-n1167206""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">nbcnews.com/news/asian-ame</span><span class=""invisible"">rica/george-takei-said-he-s-chilled-trump-s-use-phrase-n1167206</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.nbcnews.com/news/asian-america/george-takei-said-he-s-chilled-trump-s-use-phrase-n1167206']","[]","False","[]",NA,13,7,0,"False","False",NA,"[]",1242530339240755200
"23",22,"aaldef","𝖠𝗌𝗂𝖺𝗇 𝖠𝗆𝖾𝗋𝗂𝖼𝖺𝗇 𝖫𝖾𝗀𝖺𝗅",30128506,1242512656306667520,"/aaldef/status/1242512656306667523","2020-03-24 18:04:36",1585073076,"On the @aaldef blog: Trump's latest statement is not enough to stop the anti-Asian virus that he started, https://bit.ly/3bow9u8  via @emilamok #COVID19pic.twitter.com/8E8MZcJQZC","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">On the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30128506"" dir=""ltr"" href=""/aaldef""><s>@</s><b>aaldef</b></a> blog: Trump's latest statement is not enough to stop the <strong>anti</strong>-<strong>Asian</strong> <strong>virus</strong> that he started, <a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/3bow9u8"" dir=""ltr"" href=""https://t.co/S8DbGXyADI"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/3bow9u8""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/3bow9u8</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15243900"" dir=""ltr"" href=""/emilamok""><s>@</s><b>emilamok</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b>COVID19</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/8E8MZcJQZC"">pic.twitter.com/8E8MZcJQZC</a></p>","['https://bit.ly/3bow9u8']","['COVID19pic']","True","['https://pbs.twimg.com/media/ET5KjLrX0AM3EDJ.jpg']",NA,0,0,0,"False","False",NA,"[]",1242512656306667520
"24",23,"going2peace","Ravi Chandra, M.D.",47176398,1242502829513699328,"/going2peace/status/1242502829513699329","2020-03-24 17:25:33",1585070733,"Updated with links to report anti Asian American incidents -

Calling COVID-19 a “Chinese Virus” or “Kung Flu” Is Racist | Psychology Today https://www.psychologytoday.com/blog/the-pacific-heart/202003/calling-covid-19-chinese-virus-or-kung-flu-is-racist …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Updated with links to report <strong>anti</strong> <strong>Asian</strong> American incidents -

Calling COVID-19 a “Chinese <strong>Virus</strong>” or “Kung Flu” Is Racist | Psychology Today <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.psychologytoday.com/blog/the-pacific-heart/202003/calling-covid-19-chinese-virus-or-kung-flu-is-racist"" dir=""ltr"" href=""https://t.co/Cr7Z3sjEwE"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.psychologytoday.com/blog/the-pacific-heart/202003/calling-covid-19-chinese-virus-or-kung-flu-is-racist""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">psychologytoday.com/blog/the-pacif</span><span class=""invisible"">ic-heart/202003/calling-covid-19-chinese-virus-or-kung-flu-is-racist</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.psychologytoday.com/blog/the-pacific-heart/202003/calling-covid-19-chinese-virus-or-kung-flu-is-racist']","[]","False","[]",NA,1,1,0,"False","False",NA,"[]",1242502829513699328
"25",24,"Seanan","(((Seánan Forbes)))",13398542,1242452105505288192,"/Seanan/status/1242452105505288197","2020-03-24 14:04:00",1585058640,"... so Facebook couldn't figure out how to have its moderators work remotely.... That's telling. Also, in a time when anti-Asian hate crimes are on the rise, and a virus is killing people, potentially deadly. 

https://www.washingtonpost.com/technology/2020/03/23/facebook-moderators-coronavirus …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">... so Facebook couldn't figure out how to have its moderators work remotely.... That's telling. Also, in a time when <strong>anti</strong>-<strong>Asian</strong> hate crimes are on the rise, and a <strong>virus</strong> is killing people, potentially deadly. 

<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.washingtonpost.com/technology/2020/03/23/facebook-moderators-coronavirus"" dir=""ltr"" href=""https://t.co/PyeHUbDOi6"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.washingtonpost.com/technology/2020/03/23/facebook-moderators-coronavirus""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">washingtonpost.com/technology/202</span><span class=""invisible"">0/03/23/facebook-moderators-coronavirus</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.washingtonpost.com/technology/2020/03/23/facebook-moderators-coronavirus']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1242452105505288192
"26",25,"adamshatz","Adam Shatz",141988779,1242436391029612544,"/adamshatz/status/1242436391029612547","2020-03-24 13:01:33",1585054893,"“It’s everywhere. It’s silent. It’s as deadly as this disease.” A Chinese-American man on the anti-Asian racism stirred by the Virus-In-Chief, for whom combatting corona remains secondary to reviving the stock market - and pandering to white reaction. https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“It’s everywhere. It’s silent. It’s as deadly as this disease.” A Chinese-American man on the <strong>anti</strong>-<strong>Asian</strong> racism stirred by the <strong>Virus</strong>-In-Chief, for whom combatting corona remains secondary to reviving the stock market - and pandering to white reaction. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html"" dir=""ltr"" href=""https://t.co/RNpscRT80q"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">nytimes.com/2020/03/23/us/</span><span class=""invisible"">chinese-coronavirus-racist-attacks.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html']","[]","False","[]",NA,2,1,0,"False","False",NA,"[]",1242436391029612544
"27",26,"richarichaemm","richa",496272075,1242432657113468928,"/richarichaemm/status/1242432657113468930","2020-03-24 12:46:43",1585054003,"first zoom class at 9:30
my professor is woke af and made us read a new yorker article on anti-asian discrimination due to the corona virus and i am SO excited to discuss","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">first zoom class at 9:30
my professor is woke af and made us read a new yorker article on <strong>anti</strong>-<strong>asian</strong> discrimination due to the corona <strong>virus</strong> and i am SO excited to discuss</p>","[]","[]","False","[]",NA,2,0,1,"True","False",NA,"[]",1242432657113468928
"28",27,"tiffany_frances","Tiffany Lam",367059071,1242390650152259584,"/tiffany_frances/status/1242390650152259584","2020-03-24 09:59:48",1585043988,"1/ Family & friends in the US have been sharing stories about how they have recently experienced/witnessed more anti-Asian racism following Trump's ""Chinese virus"" rhetoric. So first, I'd like to signpost to Peggy McIntosh's 1988 essay on white privilege: https://www.collegeart.org/pdf/diversity/white-privilege-and-male-privilege.pdf …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">1/ Family &amp; friends in the US have been sharing stories about how they have recently experienced/witnessed more <strong>anti</strong>-<strong>Asian</strong> racism following Trump's ""Chinese <strong>virus</strong>"" rhetoric. So first, I'd like to signpost to Peggy McIntosh's 1988 essay on white privilege: <a class=""twitter-timeline-link"" data-expanded-url=""https://www.collegeart.org/pdf/diversity/white-privilege-and-male-privilege.pdf"" dir=""ltr"" href=""https://t.co/BxOAzQJRfo"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.collegeart.org/pdf/diversity/white-privilege-and-male-privilege.pdf""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">collegeart.org/pdf/diversity/</span><span class=""invisible"">white-privilege-and-male-privilege.pdf</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.collegeart.org/pdf/diversity/white-privilege-and-male-privilege.pdf']","[]","False","[]",NA,1,2,0,"False","False",NA,"[]",1242390650152259584
"29",28,"JeriInSantaFe","Non-Binary Jeri NM 🦄",19175507,1242372855934795776,"/JeriInSantaFe/status/1242372855934795777","2020-03-24 08:49:05",1585039745,"This is just awful! Any anti-Chinese or anti-Asian bigotry, or bigotry of any kind, is unacceptable in a civilized society. This must end starting with the White House calling the corona virus “Chinese.”

via @NYTimes https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html?referringSource=articleShare …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This is just awful! Any <strong>anti</strong>-Chinese or <strong>anti</strong>-<strong>Asian</strong> bigotry, or bigotry of any kind, is unacceptable in a civilized society. This must end starting with the White House calling the corona <strong>virus</strong> “Chinese.”

via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""807095"" dir=""ltr"" href=""/nytimes""><s>@</s><b>NYTimes</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html?referringSource=articleShare"" dir=""ltr"" href=""https://t.co/4tCvn1XAEn"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html?referringSource=articleShare""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">nytimes.com/2020/03/23/us/</span><span class=""invisible"">chinese-coronavirus-racist-attacks.html?referringSource=articleShare</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html?referringSource=articleShare']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1242372855934795776
"30",29,"kamal_fazal","fazal kamal",939098012751503360,1242296649768153088,"/kamal_fazal/status/1242296649768153090","2020-03-24 03:46:16",1585021576,"And what did the man's wife say: The man's wife told NBC News she'd watched televised briefings during which Pres Trump talked about the potential benefits of chloroquine. 

It's damned similar to hearing the prez talk of Chinese virus which is followed by anti-Asian hate crime. https://twitter.com/NBCNews/status/1242212084647104514 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">And what did the man's wife say: The man's wife told NBC News she'd watched televised briefings during which Pres Trump talked about the potential benefits of chloroquine. 

It's damned similar to hearing the prez talk of Chinese <strong>virus</strong> which is followed by <strong>anti</strong>-<strong>Asian</strong> hate crime. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/NBCNews/status/1242212084647104514"" dir=""ltr"" href=""https://t.co/CcsOLgEceW"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/NBCNews/status/1242212084647104514""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/NBCNews/status</span><span class=""invisible"">/1242212084647104514</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/NBCNews/status/1242212084647104514']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1242296649768153088
"31",30,"VietRedRaider","Vietnamese Girl",444523744,1242261506588381184,"/VietRedRaider/status/1242261506588381186","2020-03-24 01:26:37",1585013197,"Thank you Mr. President. Properly calling it the #ChineseVirus or #WuhanVirus is indicating the origin of this & highlighting the corruption of the Chinese government who very likely created this virus and his facts from the world and murdered whistleblowers not racist/anti-Asian https://twitter.com/realDonaldTrump/status/1242202290393677829 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Thank you Mr. President. Properly calling it the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ChineseVirus?src=hash""><s>#</s><b>ChineseVirus</b></a> or <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WuhanVirus?src=hash""><s>#</s><b>WuhanVirus</b></a> is indicating the origin of this &amp; highlighting the corruption of the Chinese government who very likely created this <strong>virus</strong> and his facts from the world and murdered whistleblowers not racist/<strong>anti</strong>-<strong>Asian</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/realDonaldTrump/status/1242202290393677829"" dir=""ltr"" href=""https://t.co/Qltf6ZuJew"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/realDonaldTrump/status/1242202290393677829""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/realDonaldTrum</span><span class=""invisible"">p/status/1242202290393677829</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/realDonaldTrump/status/1242202290393677829']","['ChineseVirus', 'WuhanVirus']","False","[]",NA,1,0,0,"False","False",NA,"[]",1242261506588381184
"32",31,"rokwon","R.O. Kwon",248565689,1242252712353267712,"/rokwon/status/1242252712353267718","2020-03-24 00:51:41",1585011101,"So many Asian friends are struggling. It's a lot to have to be terrified of anti-Asian racism on TOP of feeling terrified of this wretched virus. I don't have a joke I can make about this, just wanted to say you're not alone & I'm not alone 
https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So many <strong>Asian</strong> friends are struggling. It's a lot to have to be terrified of <strong>anti</strong>-<strong>Asian</strong> racism on TOP of feeling terrified of this wretched <strong>virus</strong>. I don't have a joke I can make about this, just wanted to say you're not alone &amp; I'm not alone <img alt=""💛"" aria-label=""Emoji: Yellow heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49b.png"" title=""Yellow heart""/><img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/><img alt=""💛"" aria-label=""Emoji: Yellow heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49b.png"" title=""Yellow heart""/>
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html"" dir=""ltr"" href=""https://t.co/aboJwdpY2C"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">nytimes.com/2020/03/23/us/</span><span class=""invisible"">chinese-coronavirus-racist-attacks.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html']","[]","False","[]",NA,2916,845,78,"True","False",NA,"[]",1242252712353267712
"33",32,"PammieAnn1","PammieAnn1",42237243,1243680123112415232,"/PammieAnn1/status/1243680123112415232","2020-03-27 23:23:42",1585351422,"BREAKING: As racist attacks against Asian-Americans reach terrifying levels, the First Son threw fuel on the fire. Don Jr. posts anti Chinese video as racist attacks on Asian Americans spike to 650 in one week. So yeah...calling it Chinese Virus is a racist dog whistle.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">BREAKING: As racist attacks against <strong>Asian</strong>-Americans reach terrifying levels, the First Son threw fuel on the fire. Don Jr. posts <strong>anti</strong> Chinese video as racist attacks on <strong>Asian</strong> Americans spike to 650 in one week. So yeah...calling it Chinese <strong>Virus</strong> is a racist dog whistle.</p>","[]","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1243680123112415232
"34",33,"ajplus","AJ+",110396781,1243667263388975104,"/ajplus/status/1243667263388975104","2020-03-27 22:32:36",1585348356,"""The virus is a virus. It does not have a race or ethnicity.""

Michigan lawmakers encouraged people to report anti-Asian discrimination due to #coronavirus, as people across the U.S. document rising abuse and rhetoric.

New York, meanwhile, has set up a hotline:
1-800-771-7755pic.twitter.com/1VwoxHprBU","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""The <strong>virus</strong> is a <strong>virus</strong>. It does not have a race or ethnicity.""

Michigan lawmakers encouraged people to report <strong>anti</strong>-<strong>Asian</strong> discrimination due to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b>coronavirus</b></a>, as people across the U.S. document rising abuse and rhetoric.

New York, meanwhile, has set up a hotline:
<img alt=""📞"" aria-label=""Emoji: Telephone receiver"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4de.png"" title=""Telephone receiver""/>1-800-771-7755<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/1VwoxHprBU"">pic.twitter.com/1VwoxHprBU</a></p>","[]","['coronavirus']","True","['https://pbs.twimg.com/media/EUJgBP_XsAM_2yL.jpg']",NA,185,91,3,"True","False",NA,"[]",1243667263388975104
